UtilityCaptive,State,Sector,EnergySource,EnergySourceType,YearValue,Generation_GWh,PLF_Percent
UTILITY,TAMILNADU,UTILITY-RE,WIND,RENEWABLE,2019,12600.848,0
UTILITY,TRIPURA,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,UTTAR PRADESH,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,UTTARAKHAND,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,WEST BENGAL,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,A & N ISLANDS,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,CHANDIGARH,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,DADRA & NAGAR HAVELI,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,DIU & DAMAN,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,DELHI,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,LAKSHADWEEP,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,PUDUCHERRY,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,MULTIPLE STATES,UTILITY-RE,WIND,RENEWABLE,2019,0,0
UTILITY,TELANGANA,UTILITY-RE,WIND,RENEWABLE,2019,274.826,0
CAPTIVE,CHANDIGARH,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,DELHI,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,HARYANA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,HIMACHAL PRADESH,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,JAMMU & KASHMIR,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,PUNJAB,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,RAJASTHAN,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,UTTAR PRADESH,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,UTTARAKHAND,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,CHHATTISGARH,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,GUJARAT,CAPTIVE,HYDRO,NON-RENEWABLE,2019,3.5,0
CAPTIVE,MADHYA PRADESH,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,MAHARASHTRA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,51.044,0
CAPTIVE,DIU & DAMAN,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,DADRA & NAGAR HAVELI,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,GOA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,ANDHRA PRADESH,CAPTIVE,HYDRO,NON-RENEWABLE,2019,5.384,0
CAPTIVE,TELANGANA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,KARNATAKA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,91.861,0
CAPTIVE,KERALA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,118.25,0
CAPTIVE,TAMILNADU,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,PUDUCHERRY,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,BIHAR,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,JHARKHAND,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,ODISHA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,WEST BENGAL,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,SIKKIM,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,ARUNACHAL PRADESH,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,ASSAM,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,MANIPUR,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,MEGHALAYA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,MIZORAM,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,NAGALAND,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,TRIPURA,CAPTIVE,HYDRO,NON-RENEWABLE,2019,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,DELHI,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,HARYANA,CAPTIVE,COAL,NON-RENEWABLE,2019,942.842,0
CAPTIVE,HIMACHAL PRADESH,CAPTIVE,COAL,NON-RENEWABLE,2019,105.84,0
CAPTIVE,JAMMU & KASHMIR,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,PUNJAB,CAPTIVE,COAL,NON-RENEWABLE,2019,1944.59,0
CAPTIVE,RAJASTHAN,CAPTIVE,COAL,NON-RENEWABLE,2019,8414.707,0
CAPTIVE,UTTAR PRADESH,CAPTIVE,COAL,NON-RENEWABLE,2019,8590.453,0
CAPTIVE,UTTARAKHAND,CAPTIVE,COAL,NON-RENEWABLE,2019,950.811,0
CAPTIVE,CHHATTISGARH,CAPTIVE,COAL,NON-RENEWABLE,2019,30437.903,0
CAPTIVE,GUJARAT,CAPTIVE,COAL,NON-RENEWABLE,2019,10999.171,0
CAPTIVE,MADHYA PRADESH,CAPTIVE,COAL,NON-RENEWABLE,2019,11390.893,0
CAPTIVE,MAHARASHTRA,CAPTIVE,COAL,NON-RENEWABLE,2019,8205.141,0
CAPTIVE,DIU & DAMAN,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,DADRA & NAGAR HAVELI,CAPTIVE,COAL,NON-RENEWABLE,2019,0.188,0
CAPTIVE,GOA,CAPTIVE,COAL,NON-RENEWABLE,2019,53,0
CAPTIVE,ANDHRA PRADESH,CAPTIVE,COAL,NON-RENEWABLE,2019,8923.05,0
CAPTIVE,TELANGANA,CAPTIVE,COAL,NON-RENEWABLE,2019,4867.556,0
CAPTIVE,KARNATAKA,CAPTIVE,COAL,NON-RENEWABLE,2019,11475.666,0
CAPTIVE,KERALA,CAPTIVE,COAL,NON-RENEWABLE,2019,497.618,0
CAPTIVE,TAMILNADU,CAPTIVE,COAL,NON-RENEWABLE,2019,11326.893,0
CAPTIVE,PUDUCHERRY,CAPTIVE,COAL,NON-RENEWABLE,2019,3.314,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,BIHAR,CAPTIVE,COAL,NON-RENEWABLE,2019,155.2,0
CAPTIVE,JHARKHAND,CAPTIVE,COAL,NON-RENEWABLE,2019,6086.321,0
CAPTIVE,ODISHA,CAPTIVE,COAL,NON-RENEWABLE,2019,57009.805,0
CAPTIVE,WEST BENGAL,CAPTIVE,COAL,NON-RENEWABLE,2019,1046.833,0
CAPTIVE,SIKKIM,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,ARUNACHAL PRADESH,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,ASSAM,CAPTIVE,COAL,NON-RENEWABLE,2019,679.936,0
CAPTIVE,MANIPUR,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,MEGHALAYA,CAPTIVE,COAL,NON-RENEWABLE,2019,142.63,0
CAPTIVE,MIZORAM,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,NAGALAND,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,TRIPURA,CAPTIVE,COAL,NON-RENEWABLE,2019,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0.027,0
CAPTIVE,DELHI,CAPTIVE,DIESEL,NON-RENEWABLE,2019,2.055,0
CAPTIVE,HARYANA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,208.658,0
CAPTIVE,HIMACHAL PRADESH,CAPTIVE,DIESEL,NON-RENEWABLE,2019,20.263,0
CAPTIVE,JAMMU & KASHMIR,CAPTIVE,DIESEL,NON-RENEWABLE,2019,3.322,0
CAPTIVE,PUNJAB,CAPTIVE,DIESEL,NON-RENEWABLE,2019,94.937,0
CAPTIVE,RAJASTHAN,CAPTIVE,DIESEL,NON-RENEWABLE,2019,53.091,0
CAPTIVE,UTTAR PRADESH,CAPTIVE,DIESEL,NON-RENEWABLE,2019,489.576,0
CAPTIVE,UTTARAKHAND,CAPTIVE,DIESEL,NON-RENEWABLE,2019,62.846,0
CAPTIVE,CHHATTISGARH,CAPTIVE,DIESEL,NON-RENEWABLE,2019,180.197,0
CAPTIVE,GUJARAT,CAPTIVE,DIESEL,NON-RENEWABLE,2019,443.752,0
CAPTIVE,MADHYA PRADESH,CAPTIVE,DIESEL,NON-RENEWABLE,2019,436.252,0
CAPTIVE,MAHARASHTRA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,612.651,0
CAPTIVE,DIU & DAMAN,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0.49,0
CAPTIVE,DADRA & NAGAR HAVELI,CAPTIVE,DIESEL,NON-RENEWABLE,2019,3.835,0
CAPTIVE,GOA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,30.855,0
CAPTIVE,ANDHRA PRADESH,CAPTIVE,DIESEL,NON-RENEWABLE,2019,723.927,0
CAPTIVE,TELANGANA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,90.309,0
CAPTIVE,KARNATAKA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,1165.126,0
CAPTIVE,KERALA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,22.223,0
CAPTIVE,TAMILNADU,CAPTIVE,DIESEL,NON-RENEWABLE,2019,570.221,0
CAPTIVE,PUDUCHERRY,CAPTIVE,DIESEL,NON-RENEWABLE,2019,10.026,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,BIHAR,CAPTIVE,DIESEL,NON-RENEWABLE,2019,1.405,0
CAPTIVE,JHARKHAND,CAPTIVE,DIESEL,NON-RENEWABLE,2019,8.215,0
CAPTIVE,ODISHA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,15.122,0
CAPTIVE,WEST BENGAL,CAPTIVE,DIESEL,NON-RENEWABLE,2019,62.321,0
CAPTIVE,SIKKIM,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,ARUNACHAL PRADESH,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,ASSAM,CAPTIVE,DIESEL,NON-RENEWABLE,2019,4.334,0
CAPTIVE,MANIPUR,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,MEGHALAYA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,18.286,0
CAPTIVE,MIZORAM,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,NAGALAND,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,TRIPURA,CAPTIVE,DIESEL,NON-RENEWABLE,2019,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,DELHI,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,HARYANA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,1955.017,0
CAPTIVE,HIMACHAL PRADESH,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,JAMMU & KASHMIR,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,PUNJAB,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,535.688,0
CAPTIVE,RAJASTHAN,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,215.478,0
CAPTIVE,UTTAR PRADESH,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,2212.394,0
CAPTIVE,UTTARAKHAND,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,24.345,0
CAPTIVE,CHHATTISGARH,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,97.23,0
CAPTIVE,GUJARAT,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,3807.148,0
CAPTIVE,MADHYA PRADESH,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,384.1,0
CAPTIVE,MAHARASHTRA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,1148.35,0
CAPTIVE,DIU & DAMAN,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,DADRA & NAGAR HAVELI,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,GOA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,450.16,0
CAPTIVE,ANDHRA PRADESH,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,469.2,0
CAPTIVE,TELANGANA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0.341,0
CAPTIVE,KARNATAKA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,2922.781,0
CAPTIVE,KERALA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,328.812,0
CAPTIVE,TAMILNADU,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,788.606,0
CAPTIVE,PUDUCHERRY,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,153.36,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,BIHAR,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,206.96,0
CAPTIVE,JHARKHAND,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,423.71,0
CAPTIVE,ODISHA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,1359.46,0
CAPTIVE,WEST BENGAL,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,1206.71,0
CAPTIVE,SIKKIM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,ARUNACHAL PRADESH,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,ASSAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,855.236,0
CAPTIVE,MANIPUR,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,MEGHALAYA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,MIZORAM,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,NAGALAND,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,TRIPURA,CAPTIVE,NATURAL GAS,NON-RENEWABLE,2019,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,SOLAR,RENEWABLE,2019,0.159,0
CAPTIVE,DELHI,CAPTIVE,SOLAR,RENEWABLE,2019,0.111,0
CAPTIVE,HARYANA,CAPTIVE,SOLAR,RENEWABLE,2019,12.185,0
CAPTIVE,HIMACHAL PRADESH,CAPTIVE,SOLAR,RENEWABLE,2019,0.866,0
CAPTIVE,JAMMU & KASHMIR,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,PUNJAB,CAPTIVE,SOLAR,RENEWABLE,2019,5.703,0
CAPTIVE,RAJASTHAN,CAPTIVE,SOLAR,RENEWABLE,2019,78.41,0
CAPTIVE,UTTAR PRADESH,CAPTIVE,SOLAR,RENEWABLE,2019,13.119,0
CAPTIVE,UTTARAKHAND,CAPTIVE,SOLAR,RENEWABLE,2019,1.659,0
CAPTIVE,CHHATTISGARH,CAPTIVE,SOLAR,RENEWABLE,2019,13.578,0
CAPTIVE,GUJARAT,CAPTIVE,SOLAR,RENEWABLE,2019,58.91,0
CAPTIVE,MADHYA PRADESH,CAPTIVE,SOLAR,RENEWABLE,2019,6.7,0
CAPTIVE,MAHARASHTRA,CAPTIVE,SOLAR,RENEWABLE,2019,61.56,0
CAPTIVE,DIU & DAMAN,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,DADRA & NAGAR HAVELI,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,GOA,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,ANDHRA PRADESH,CAPTIVE,SOLAR,RENEWABLE,2019,36.905,0
CAPTIVE,TELANGANA,CAPTIVE,SOLAR,RENEWABLE,2019,42.005,0
CAPTIVE,KARNATAKA,CAPTIVE,SOLAR,RENEWABLE,2019,80.951,0
CAPTIVE,KERALA,CAPTIVE,SOLAR,RENEWABLE,2019,36.001,0
CAPTIVE,TAMILNADU,CAPTIVE,SOLAR,RENEWABLE,2019,296.803,0
CAPTIVE,PUDUCHERRY,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,BIHAR,CAPTIVE,SOLAR,RENEWABLE,2019,1.22,0
CAPTIVE,JHARKHAND,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,ODISHA,CAPTIVE,SOLAR,RENEWABLE,2019,23.306,0
CAPTIVE,WEST BENGAL,CAPTIVE,SOLAR,RENEWABLE,2019,8.146,0
CAPTIVE,SIKKIM,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,ARUNACHAL PRADESH,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,ASSAM,CAPTIVE,SOLAR,RENEWABLE,2019,1.42,0
CAPTIVE,MANIPUR,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,MEGHALAYA,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,MIZORAM,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,NAGALAND,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,TRIPURA,CAPTIVE,SOLAR,RENEWABLE,2019,0,0
CAPTIVE,CHANDIGARH,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,DELHI,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,HARYANA,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,HIMACHAL PRADESH,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,JAMMU & KASHMIR,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,PUNJAB,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,RAJASTHAN,CAPTIVE,WIND,RENEWABLE,2019,54.383,0
CAPTIVE,UTTAR PRADESH,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,UTTARAKHAND,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,CHHATTISGARH,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,GUJARAT,CAPTIVE,WIND,RENEWABLE,2019,671.304,0
CAPTIVE,MADHYA PRADESH,CAPTIVE,WIND,RENEWABLE,2019,501.5,0
CAPTIVE,MAHARASHTRA,CAPTIVE,WIND,RENEWABLE,2019,466.87,0
CAPTIVE,DIU & DAMAN,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,DADRA & NAGAR HAVELI,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,GOA,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,ANDHRA PRADESH,CAPTIVE,WIND,RENEWABLE,2019,13.591,0
CAPTIVE,TELANGANA,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,KARNATAKA,CAPTIVE,WIND,RENEWABLE,2019,145.832,0
CAPTIVE,KERALA,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,TAMILNADU,CAPTIVE,WIND,RENEWABLE,2019,1040.725,0
CAPTIVE,PUDUCHERRY,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,LAKSHADWEEP,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,BIHAR,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,JHARKHAND,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,ODISHA,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,WEST BENGAL,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,SIKKIM,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,A & N ISLANDS,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,ARUNACHAL PRADESH,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,ASSAM,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,MANIPUR,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,MEGHALAYA,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,MIZORAM,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,NAGALAND,CAPTIVE,WIND,RENEWABLE,2019,0,0
CAPTIVE,TRIPURA,CAPTIVE,WIND,RENEWABLE,2019,0,0
